,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,Label
30,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,84.02625820568927,714.0625,184.37168958892522,151.37348777210946,315.10752946724887,0.75,0.75,39.0625,209.71665476748674,107.03721969551745,70520.86229327916,1.9592872027511132,1
32,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,89.82456140350877,667.96875,106.88192899078715,62.5,208.7926252326995,1.0,1.0,125.0,140.8689290645075,44.194173824159236,19558.255045541933,3.1874999999999987,1
34,58.963531669865645,1017.578125,99.609375,0.0,199.21875,1.0,1.0,99.609375,0.0,0.0,0.0,0.0,1
35,105.06155950752394,571.09375,128.42951617521572,113.2644114640467,179.04947869321626,0.75,0.75,70.3125,122.55762107432746,140.53681045467565,54110.34312881423,0.8720677570368894,1
36,111.03614457831324,540.3645833333334,204.33168554341708,189.453125,340.72935973002274,1.0,1.0,93.75,200.25485014072146,133.9635894044826,84279.06164692006,1.4948453608247425,1
37,94.34889434889435,635.9375,56.41252562042405,25.069331353502804,88.58234742537942,1.0,0.75,46.875,58.34501240390741,39.71020627216301,7278.732386506242,1.4692699404285758,1
38,96.0,625.0,113.52792825904851,78.125,213.98978007503652,1.0,1.0,121.09375,140.86892906450748,55.24271728019903,24447.818806927404,2.5499999999999994,1
39,97.21518987341773,617.1875,93.75,0.0,187.5,1.0,1.0,93.75,0.0,0.0,0.0,0.0,1
40,103.78378378378379,578.125,117.59910354099573,29.398262065979342,199.05783942738853,1.0,1.0,121.09375,133.63714572958372,59.559745476705984,25005.174929727928,2.24374944284894,1
41,92.34468937875751,649.7395833333334,89.3802203215131,27.34375,185.61881828932377,1.0,1.0,54.6875,129.82038560846772,19.334951048069627,7885.619987724612,6.714285714285726,1
42,96.2406015037594,623.4375,67.36894105409407,16.886344204873616,98.1433166125087,1.0,1.0,70.3125,61.34103043950972,47.295275759116336,9114.203095501267,1.296980077924295,1
43,91.42857142857143,656.25,71.032196338468,31.25,144.05538214520138,1.0,1.0,62.5,99.43689110435824,22.09708691207959,6902.913545485379,4.5000000000000036,1
44,89.69343065693431,668.9453125,59.39394999818347,30.757843257858635,69.65841601612112,1.0,0.3333333333333333,52.734375,40.78244730043183,65.71329625492467,8419.308220627303,0.6206118034655053,0
45,93.31713244228433,642.96875,77.7569455298046,54.57403127987448,104.28663339228511,0.75,0.75,58.59375,73.66091245153945,76.50605281246285,17704.463175164357,0.9628115651463862,1
46,83.93442622950819,714.84375,164.7817196679254,139.2559710656263,333.81871805433184,1.0,1.0,83.984375,232.70163630881197,79.29890613846415,57971.76279113377,2.934487342139256,1
47,116.0705289672544,516.9270833333334,146.8990080851089,0.0,242.1875,1.0,1.0,109.375,0.0,0.0,0.0,0.0,1
48,86.53521126760563,693.359375,72.265625,--,0.0,0.0,0.0,72.265625,0.0,0.0,0.0,0.0,0
49,113.77777777777777,527.34375,15.86726250905461,3.682847818679935,32.75975423283626,1.0,0.0,13.671875,22.25000975343107,2.6041666666666776,182.0324666241682,8.544003745317495,0
50,92.4187725631769,649.21875,169.46823425608412,112.95666726315547,226.46987600192685,1.0,1.0,167.96875,147.2943103486485,172.15636371657953,79663.41595536648,0.8555844650107658,1
51,105.02564102564102,571.2890625,79.83361107041927,86.70349903430464,152.1265813222386,0.6666666666666666,0.6666666666666666,31.25,106.79464927474258,46.602943146284574,15635.53375029189,2.2915859399591763,1
52,94.11764705882354,637.5,153.16086952327282,116.77580678502277,260.9816462468853,1.0,1.0,164.0625,179.34085746967696,110.02483781084493,61989.745252731256,1.630003379582348,1
53,112.66503667481662,532.5520833333334,113.63241786078869,107.1879555383906,174.34307503454215,1.0,0.8,66.40625,123.03633387388052,64.50873547919691,24934.564274317174,1.9072817496718388,1
54,112.52747252747253,533.203125,72.265625,--,0.0,0.0,0.0,72.265625,0.0,0.0,0.0,0.0,0
55,114.74919957310564,522.8794642857143,92.0944921690904,47.38313274200198,155.19664472905416,1.0,1.0,35.15625,109.03441671472504,63.56414230660617,21773.37079744623,1.715344733022429,1
56,109.19431279620854,549.4791666666666,71.12760564451908,0.0,132.8125,1.0,1.0,31.25,0.0,0.0,0.0,0.0,1
57,94.93201483312731,632.03125,96.61633814668718,98.17732078192992,162.81379333099554,1.0,0.5,46.875,114.87588238299406,71.47943865298946,25796.4453631896,1.6071178586149915,0
58,99.74025974025975,601.5625,114.95264819970438,79.88137987712918,195.7514598494814,1.0,1.0,113.28125,136.96093226373983,102.6343493274315,44161.0417279059,1.3344551133343985,1
59,105.56701030927834,568.359375,79.05533307025503,57.90743893814507,134.9325279885284,1.0,1.0,70.3125,95.00141343520895,74.18584797023284,22141.19234107703,1.2805867430851283,1
60,95.5223880597015,628.125,104.65251281025219,129.40834979279254,185.433764865905,0.5,0.5,23.4375,131.05599733883437,92.50062684542667,38084.77974414882,1.416811991532076,0
61,87.77142857142857,683.59375,135.80423304721273,113.28125,239.43113938628053,1.0,1.0,97.65625,149.15533665653734,80.10194005628858,37534.592403576775,1.862068965517241,1
62,129.80281690140845,462.2395833333333,86.84027083610972,78.125,147.40595518838444,1.0,0.5,46.875,88.38834764831843,55.242717280198974,15339.807878856396,1.6000000000000012,0
63,111.41968911917097,538.5044642857143,139.71413479350232,104.0526720000367,177.0354561503853,1.0,0.6666666666666666,89.84375,124.96608697948928,169.02526257344147,66358.0572935385,0.7393337840560462,1
64,117.70114942528735,509.765625,107.421875,0.0,214.84375,1.0,1.0,107.421875,0.0,0.0,0.0,0.0,1
65,103.78378378378379,578.125,37.952993129659745,39.692190298635886,69.16379378760068,0.75,0.5,23.4375,46.91567245884497,14.418772519759179,2125.1819002725783,3.2537910140792317,0
66,95.76059850374065,626.5625,113.39164879136823,74.88394340890943,223.83528293528425,1.0,1.0,109.375,157.09002709060854,71.04114640419223,35059.72040949679,2.2112541117627353,1
67,150.88408644400786,397.65625,201.94065785986487,30.977544930651874,292.01232772653765,1.0,1.0,238.28125,200.63494453330392,168.6838781850495,106323.68648386466,1.1894138710351647,1
68,104.66780238500851,573.2421875,89.43414611712474,39.878627164358214,163.78324447841115,1.0,1.0,68.359375,105.45267367188282,24.324924078475792,8058.588162919135,4.335169693918753,1
69,98.14696485623003,611.328125,166.015625,0.0,332.03125,1.0,1.0,166.015625,0.0,0.0,0.0,0.0,1
70,124.8780487804878,480.46875,85.89309932537509,89.84375,170.17985086556223,1.0,1.0,60.546875,102.1990269683682,16.57281518405972,5320.995857978322,6.1666666666666625,1
71,110.50359712230215,542.96875,42.96875,0.0,85.9375,1.0,1.0,42.96875,0.0,0.0,0.0,0.0,1
72,103.2258064516129,581.25,130.52721369747,141.08540084654842,178.5160523791383,0.5,0.5,27.34375,117.17122282789565,92.50062684542671,34049.87413293054,1.2667073383588499,0
73,100.50163576881134,597.0052083333334,111.93562925436736,101.72463020638119,193.70431669089746,0.8,0.8,109.375,136.47746565939926,48.33027446319233,20721.924324873704,2.8238504162300715,1
74,106.79026651216685,561.8489583333334,62.72001746940802,46.02086398444732,100.94463500324076,1.0,0.8,44.921875,69.55757928462937,51.66301755426701,11289.484227766725,1.346370819543513,1
75,109.06508875739644,550.1302083333334,46.84334145039023,34.88611494025954,74.321474962658,0.8,0.6,33.203125,52.262063126014255,43.61726516314957,7161.349252044392,1.1981966987276478,1
76,126.94214876033058,472.65625,74.5009028232838,64.20079026013238,113.16573543902481,0.8571428571428571,0.8571428571428571,54.6875,79.30785038275961,73.67339582394814,18355.944652695624,1.076478822454115,1
77,102.2296173044925,586.9140625,109.24849687672695,72.47354192747785,166.35611529593425,1.0,1.0,82.03125,114.1162948677369,83.05822100946386,29776.946464153843,1.3739313638168844,1
78,126.94214876033058,472.65625,49.17843090630536,38.05114374011057,77.6679338125351,0.6666666666666666,0.6666666666666666,41.015625,54.1422470997182,35.01127515559569,5955.168824558537,1.546423169653245,1
79,126.73267326732673,473.4375,84.41116123253488,70.44800311277903,138.41029466036386,1.0,1.0,58.59375,95.6532874061397,80.54124843951271,24202.94034030013,1.1876310494240263,1
80,85.14412416851441,704.6875,155.12485520742638,77.48763447217723,181.44100253896238,1.0,1.0,113.28125,122.75977170006288,194.22058055502978,74903.34156515199,0.6320636636408393,1
81,110.50359712230215,542.96875,48.24992482414573,40.01126448648295,66.19528376287782,0.6666666666666666,0.5,35.15625,43.22691149363606,35.96968384521162,4884.731538414316,1.2017595617368915,0
82,72.19741480611046,831.0546875,123.8772514438909,47.34286188202563,203.50025433798604,1.0,1.0,74.21875,142.93886299634363,100.22659061419697,45007.319992949866,1.4261570918496007,1
83,111.7090909090909,537.109375,47.23979149393681,38.05114374011057,96.37176078105902,1.0,0.6666666666666666,23.4375,67.24349652955915,23.036205746034003,4866.437042559345,2.919035246988799,1
84,93.84928716904278,639.3229166666666,65.54537994090218,44.921875,123.68078280459034,1.0,1.0,70.3125,81.48300798829356,31.76456243611443,8131.296598284433,2.5652173913043486,1
85,113.77777777777777,527.34375,53.654681713636755,0.0,97.65625,1.0,1.0,27.34375,0.0,0.0,0.0,0.0,1
86,99.95661605206074,600.2604166666666,85.66085522603399,0.0,195.3125,1.0,1.0,31.25,0.0,0.0,0.0,0.0,1
87,100.3921568627451,597.65625,62.743665641441446,29.296875,126.48652233353263,1.0,1.0,58.59375,87.00727971631346,20.716018980074637,5662.54626778098,4.199999999999999,1
88,110.10752688172043,544.921875,42.17725087694145,34.62268719712553,77.67448226613745,0.8,0.8,27.34375,54.452620603833196,27.040731718557467,4625.802618868296,2.0137258551499753,1
89,108.42352941176472,553.3854166666666,69.28013330428661,81.60230111262182,118.50818306397665,0.6,0.6,27.34375,83.33048497736287,39.427977752954824,10321.867621583504,2.1134861518764527,1
90,113.89830508474576,526.7857142857143,51.75612031552207,42.71150902827272,81.15855230337199,1.0,0.5,23.4375,54.656489223477486,27.467478007459636,4716.39738780841,1.989861945411728,0
91,108.67924528301886,552.0833333333334,39.365147025601495,36.426697583983646,59.98351824407685,0.6,0.4,29.296875,42.324718970567304,37.32871036062589,4963.487607905939,1.133838232333126,0
92,110.16393442622952,544.6428571428571,45.01795542432747,34.938562148434215,85.58164961018221,0.8333333333333334,0.8333333333333334,11.71875,60.171185465552036,27.89620479899552,5273.313163060842,2.1569667235780643,1
93,111.84466019417475,536.4583333333334,119.5437311929602,68.93618255767431,239.06122344430412,1.0,1.0,97.65625,167.03592720298977,46.436753442854936,24368.096952996526,3.5970629903863576,1
94,113.63748458692973,527.9947916666666,51.49817773584661,43.819698944938,78.2615993299875,0.8,0.4,11.71875,55.00466066900603,50.67296146306727,8756.40114036637,1.0854834428632298,0
95,110.73120494335737,541.8526785714286,85.95561613317761,56.62565654704306,152.20179016156615,1.0,1.0,66.40625,107.33799597680608,70.57273648885361,23797.991938393377,1.5209555604204075,1
96,98.04255319148936,611.9791666666666,207.10084653057447,0.0,324.21875,1.0,1.0,175.78125,0.0,0.0,0.0,0.0,1
97,104.48979591836735,574.21875,135.03426576127816,128.12023619192638,259.5996297636757,1.0,1.0,54.6875,183.2643321262692,96.40447729326422,55504.09494642908,1.9009939918949583,1
98,131.84549356223175,455.078125,36.066768188709744,9.765625,65.18874714171342,1.0,1.0,21.484375,45.57524175616419,6.905339660024879,988.698554691917,6.599999999999999,1
99,116.36363636363636,515.625,85.00021541792556,55.242717280199024,140.2447114923144,1.0,1.0,44.921875,86.33116903255612,39.06249999999995,10594.4283753319,2.2100779272334394,1
100,109.24608819345661,549.21875,145.52236189843813,60.62732670220216,120.52537984798056,1.0,0.6666666666666666,70.3125,81.2316352108449,24.842166703566292,6339.6391727083455,3.269909431820351,1
101,93.23216995447648,643.5546875,111.56345057149304,82.03125,159.44009087467617,1.0,1.0,107.421875,96.67475524034829,58.004853144208994,17616.810610874163,1.666666666666666,1
102,113.4975369458128,528.6458333333334,91.29452157790679,33.108781406901706,173.50083303114138,1.0,1.0,76.171875,119.53380307730946,32.942451003606266,12370.7639067024,3.6285643428360532,1
103,107.0383275261324,560.546875,75.77017477058915,29.79011869521503,99.1141180581127,1.0,1.0,68.359375,69.82032604970776,85.12757544745709,18672.48028272274,0.8201845956813681,1
104,116.36363636363636,515.625,123.29685138018674,92.84365489659103,157.2801328897675,1.0,0.8333333333333334,66.40625,109.75508271586398,126.51081468863214,43621.657803568516,0.8675549437096955,1
105,103.64372469635627,578.90625,104.79821570821233,79.33631254527305,128.8766537994033,0.75,0.75,54.6875,85.91530253094831,91.67212267735418,24743.303602362834,0.9372020634160795,1
106,90.45936395759718,663.28125,206.48365079801113,108.5478980874306,179.9738716659223,1.0,0.75,160.15625,102.61576372370675,257.73388213000385,83087.45753807803,0.3981461920165631,1
107,126.24657534246575,475.2604166666667,78.27676231869341,42.96875,154.53156597541002,1.0,1.0,85.9375,104.96116283237815,30.38349450410948,10018.812020878098,3.454545454545453,1
108,121.9047619047619,492.1875,30.425316264447716,15.625,60.64130740726572,1.0,0.5,31.25,41.432037960149266,11.048543456039795,1438.1069886427872,3.750000000000003,0
109,112.46861924686192,533.4821428571429,63.90909956348396,31.310975667737104,61.32936901604524,0.6666666666666666,0.5,39.0625,34.526698300124394,59.31450511498507,6433.774481461775,0.5820953615509751,0
110,113.65750528541227,527.9017857142857,60.06082163872192,38.99734148924984,73.66846437403977,0.8333333333333334,0.6666666666666666,50.78125,47.17245034566875,52.20526092898295,7736.643396407758,0.9035957201677327,1
111,107.91569086651053,555.9895833333334,87.68542790277672,65.98672629305837,108.96967306749846,0.8,0.6,33.203125,76.47874883546082,73.5496152161077,17671.403852689793,1.0398252745544156,1
112,117.25190839694656,511.71875,102.94813702739216,74.2758369632899,146.5234322930551,0.8333333333333334,0.8333333333333334,74.21875,101.60839641382101,76.3580568301862,24374.42267599204,1.3306833703192502,1
113,113.77777777777777,527.34375,44.58701865053165,21.914105051701608,78.01098451133073,1.0,0.8333333333333334,31.25,54.92916902232826,28.06661692031232,4843.3178220880545,1.9570997522888134,1
114,96.20041753653446,623.6979166666666,120.0743946187344,119.34472783705193,185.63525855491463,0.8,0.6,74.21875,131.25930026573354,69.66717753002487,28728.183983577965,1.8840909725266817,1
115,118.67549668874172,505.58035714285717,85.55253525328929,87.01580440939387,120.48317169405168,0.6666666666666666,0.3333333333333333,42.96875,84.59033254343565,86.03608612855098,22863.949416097043,0.9831959628782375,0
116,115.48872180451127,519.53125,47.0915138542321,42.14407487269118,72.17583103738744,0.8,0.4,37.109375,51.03302966890658,46.76419194680372,7497.468657588949,1.0912843255574445,0
117,121.21758737316799,494.97767857142856,104.76814020269049,103.21217971675475,150.85915247912124,0.6666666666666666,0.6666666666666666,35.15625,106.59303826077978,110.27519712036289,36928.06543582765,0.9666093649729403,1
118,126.19718309859155,475.44642857142856,81.23589457624037,31.365076745952877,135.83231982143616,1.0,1.0,74.21875,95.5601876883289,56.4588648547013,16949.58264371995,1.6925630356589016,1
119,114.41340782122904,524.4140625,137.61910568490015,169.921875,263.3316670940494,1.0,0.5,60.546875,142.24999699651246,56.623785212203984,25304.690887660392,2.51219512195122,0
120,109.45368171021377,548.1770833333334,76.9992679269402,35.14756837250623,104.52412625202854,1.0,1.0,78.125,73.61182766291705,63.95761230592494,14790.733618864137,1.1509470883749324,1
121,127.20496894409938,471.6796875,100.10122897587456,83.984375,200.11669569161702,1.0,1.0,87.890625,59.385921076213954,4.143203796014916,772.9825063954968,14.333333333333371,1
122,123.87096774193549,484.375,41.88986443267034,26.55739329996242,63.14768569261532,1.0,0.3333333333333333,23.4375,36.45833333333333,23.86758174456168,2733.726751425426,1.5275252316519456,0
123,125.04748982360923,479.8177083333333,47.38313274200198,46.548340968019474,71.81553246425874,0.6,0.4,37.109375,49.305479142155185,36.91767922097082,5718.464747134345,1.3355519681244634,0
124,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
125,116.65822784810128,514.3229166666666,63.33534639070474,25.390625,129.4672923373168,1.0,1.0,50.78125,89.76941558032341,17.95388311606473,5063.335022513165,4.999999999999987,1
126,124.8780487804878,480.46875,40.59494080239556,29.954992370644117,79.43241956118264,0.8333333333333334,0.8333333333333334,23.4375,55.938460793463385,23.132601568281068,4065.2275723882144,2.4181655759015457,1
127,121.21758737316799,494.97767857142856,58.003510982974475,53.130744174747825,68.33146751771837,0.5,0.16666666666666666,11.71875,45.03966290736452,45.88804736121379,6492.987727792081,0.9815118641425054,0
128,124.37246963562752,482.421875,16.914558667664817,18.414239093399676,31.894397692489296,0.6666666666666666,0.0,0.0,22.552744890219756,13.020833333333336,922.5460633515514,1.732050807568877,0
129,128.9401888772298,465.33203125,74.71660477874437,63.05062772541505,138.5086910831965,1.0,0.8571428571428571,48.828125,97.87602820161959,34.06761189642232,10475.334532370738,2.872993519451777,1
130,133.56521739130434,449.21875,58.00485314420898,15.733132778117932,107.92378013074011,1.0,1.0,48.828125,69.59754174423315,12.421083351783157,2715.8341748304438,5.603178062100502,1
131,117.79141104294479,509.375,107.73321359961375,105.00961017529141,201.4150785173907,1.0,1.0,93.75,121.89614310904635,22.250009753431055,8520.597351211085,5.478475940454336,1
132,121.9047619047619,492.1875,125.0,0.0,250.0,1.0,1.0,125.0,0.0,0.0,0.0,0.0,1
133,122.88,488.28125,57.25783633205652,31.92760373760216,102.12434736251072,1.0,0.8333333333333334,27.34375,70.78861994452338,34.637007521422284,7702.889755782955,2.0437279375460498,1
134,140.54901960784312,426.89732142857144,122.84899915908048,107.15323100252047,156.4045459655758,1.0,0.8333333333333334,35.15625,104.44400742171099,88.6959153504156,29102.950436749572,1.177551491622569,1
135,126.41975308641975,474.609375,10.517900013934579,5.524271728019903,16.572815184059706,0.0,0.0,9.765625,11.573169814213005,7.920263711325818,287.9664153805046,1.4612101611798107,0
136,118.7017001545595,505.46875,69.77222988051908,53.70205892526375,85.40316839482597,0.75,0.5,31.25,56.20115066382093,60.13595436851817,10617.671578778176,0.9345682005712518,0
137,125.38775510204081,478.515625,44.921875,0.0,89.84375,1.0,1.0,44.921875,0.0,0.0,0.0,0.0,1
138,117.47609942638623,510.7421875,56.15871227472607,18.135922235916823,55.15056923059211,1.0,0.6666666666666666,42.96875,12.824033596088675,53.034926704209134,2136.665279155606,0.24180355084889543,1
139,116.51074589127685,514.9739583333334,90.89670193187438,49.07593367043565,121.30777457308744,1.0,1.0,42.96875,82.8824881138199,73.42503218632253,19118.631313656068,1.1288042462616596,1
140,232.72727272727272,257.8125,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
141,101.05263157894737,593.75,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
142,125.90163934426229,476.5625,64.52495321233152,67.00354338681566,117.36098270045572,0.8333333333333334,0.6666666666666666,46.875,82.3664200951346,29.62060720332637,7664.679867886519,2.780713424601401,1
143,125.90163934426229,476.5625,47.44124141207468,1.953125,68.38727109379529,1.0,1.0,35.15625,48.337377620174145,1.3810679320050099,209.72393584374518,34.99999999999913,1
144,89.30232558139535,671.875,176.0328061133066,97.43627568736511,162.36801656340566,1.0,0.75,101.5625,82.91872517188659,196.28055990602195,51130.46911158189,0.4224500134480339,1
145,124.37246963562752,482.421875,47.07801091091387,40.72004107060388,74.59471660105471,0.6666666666666666,0.6666666666666666,37.109375,51.936642383278986,32.863097562822794,5362.06702905117,1.5803940052818886,1
146,123.20855614973262,486.9791666666667,57.527921964516985,7.8125,70.74519639169857,1.0,1.0,62.5,5.5242717280199045,49.718445552179105,862.8641931856731,0.11111111111111119,1
147,114.6268656716418,523.4375,66.63563323918743,46.875,148.23176532039278,1.0,1.0,46.875,99.43689110435824,33.14563036811944,10354.370318228086,2.9999999999999973,1
148,71.02890173410404,844.7265625,139.68257886850267,148.92782685867414,219.6549362423367,1.0,0.6666666666666666,56.640625,142.93886299634363,86.49793583459568,38842.38955930173,1.652511838775855,1
149,124.8780487804878,480.46875,60.85063252889543,62.5,94.07495764681481,0.5,0.5,7.8125,49.71844555217912,44.194173824159236,6902.913545485388,1.1249999999999996,0
150,110.98265895953757,540.625,161.58093463493768,51.163757042678384,97.78637164332598,1.0,0.6666666666666666,101.5625,36.17823955585886,79.79975753148206,9069.82431204308,0.45336277546439996,1
151,117.89473684210526,508.92857142857144,94.39219881466013,84.49507595264386,149.8018439403089,1.0,0.6666666666666666,62.5,104.31304818942567,62.533899226878205,20492.9282019209,1.6681040120490365,1
152,124.8780487804878,480.46875,58.59375,0.0,117.1875,1.0,1.0,58.59375,0.0,0.0,0.0,0.0,1
153,128.40125391849529,467.28515625,30.19063145920061,22.722402981587422,55.12421292360035,0.8571428571428571,0.5714285714285714,27.34375,38.850669257476454,14.94244178459362,1823.7695053465952,2.6000214568366844,0
154,109.55777460770328,547.65625,145.18223327726778,119.5840556868336,205.39410181538045,1.0,1.0,66.40625,135.68772794685913,101.47560510485503,43256.57133614859,1.3371462806913308,1
155,129.07563025210084,464.84375,62.5,0.0,125.0,1.0,1.0,62.5,0.0,0.0,0.0,0.0,1
156,128.26722338204593,467.7734375,37.91025184332358,37.56703723148847,55.00545326049825,0.5714285714285714,0.14285714285714285,21.484375,38.378903714395975,23.47732585710113,2830.681884699397,1.6347221122199318,0
157,130.16949152542372,460.9375,37.81489809396745,32.192019049677384,72.04534275552041,0.8333333333333334,0.8333333333333334,39.0625,50.473577152406136,19.558357924218488,3101.3183394889043,2.5806653783499036,1
158,130.16949152542372,460.9375,61.10087607630243,35.510369304260976,124.69445077744037,1.0,1.0,48.828125,87.96264410425883,30.186998572440093,8341.959603699343,2.913924810814624,1
159,124.37246963562752,482.421875,60.546875,0.0,121.09375,1.0,1.0,60.546875,0.0,0.0,0.0,0.0,1
160,133.79790940766551,448.4375,129.4943968985724,133.85517995725414,235.70585689914984,1.0,1.0,70.3125,149.960208842583,47.521582267954855,22388.0775016764,3.155623228137027,1
161,129.23076923076923,464.2857142857143,48.13361306439246,13.609729791905515,97.95527136812028,1.0,1.0,27.34375,69.26330678487112,12.799220866756196,2785.073288580135,5.41152524094422,1
162,97.52380952380952,615.234375,178.0203171468282,160.93370747958613,204.25616527950265,0.6,0.6,70.3125,138.02500976385582,211.4620214682473,91693.8142505164,0.6527177258852668,1
0,60.871862615587844,985.6770833333334,43.53711848255335,33.203125,79.52841043555598,1.0,0.5,39.0625,51.0995134841841,23.478154844084543,3769.0387327346352,2.1764705882352984,1
1,127.64542936288089,470.0520833333333,99.55617111257956,17.578125,209.72233899290808,1.0,1.0,35.15625,147.7742687245324,12.429611388044748,5770.404291929174,11.88888888888892,1
2,118.45758354755783,506.5104166666667,85.00520179140346,17.578125,178.60150765084893,1.0,1.0,35.15625,125.67718181245277,12.429611388044748,4907.540098743503,10.111111111111137,1
3,53.14878892733564,1128.90625,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
